id,url,GED,hitSmiles,qrySmiles,tanimoto_gen_vs_to_buy,total_score,BXPC3_classifier,CAPAN_classifier,Custom_alerts,MW,raw_BXPC3_classifier,raw_CAPAN_classifier,raw_MW,valid,qryInchis,inchi_to_buy
MCULE-3162875168,https://mcule.com/MCULE-3162875168/,,N1C2C=C(C=CC=2SC2=CC=C(Cl)C=C2C=1C)C(=O)NCC1C=CC(=CC=1)C,c1cc(-c2ccsc2)ccc1CNC(=O)c1cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.8033794162826421,0.94606656,0.91073215,0.98439837,1.0,1.0,0.74,0.05,406.938,1,"InChI=1S/C27H22N2OS2/c1-17-3-9-25-23(13-17)18(2)29-24-14-21(8-10-26(24)32-25)27(30)28-15-19-4-6-20(7-5-19)22-11-12-31-16-22/h3-14,16H,15H2,1-2H3,(H,28,30)","InChI=1S/C23H19ClN2OS/c1-14-3-5-16(6-4-14)13-25-23(27)17-7-9-22-20(11-17)26-15(2)19-12-18(24)8-10-21(19)28-22/h3-12H,13H2,1-2H3,(H,25,27)"
MCULE-5074289166,https://mcule.com/MCULE-5074289166/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1C)C(=O)NCC1=CC=C(C=C1)Cl,c1cc(-c2ccsc2)ccc1CNC(=O)c1cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.8237129485179407,0.90551126,0.8968244,0.8399507,1.0,1.0,0.72,0.14,406.938,1,"InChI=1S/C27H22N2OS2/c1-17-3-9-25-23(13-17)18(2)29-24-14-21(8-10-26(24)32-25)27(30)28-15-19-4-6-20(7-5-19)22-11-12-31-16-22/h3-14,16H,15H2,1-2H3,(H,28,30)","InChI=1S/C23H19ClN2OS/c1-14-3-9-21-19(11-14)15(2)26-20-12-17(6-10-22(20)28-21)23(27)25-13-16-4-7-18(24)8-5-16/h3-12H,13H2,1-2H3,(H,25,27)"
MCULE-1599297501,https://mcule.com/MCULE-1599297501/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1CC)C(=O)NCC1=CC=C(C=C1)Cl,c1cc(-c2ccsc2)ccc1CNC(=O)c1cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.7984962406015037,0.9431713,0.9170328,0.95432323,1.0,1.0,0.75,0.09,420.965,1,"InChI=1S/C27H22N2OS2/c1-17-3-9-25-23(13-17)18(2)29-24-14-21(8-10-26(24)32-25)27(30)28-15-19-4-6-20(7-5-19)22-11-12-31-16-22/h3-14,16H,15H2,1-2H3,(H,28,30)","InChI=1S/C24H21ClN2OS/c1-3-20-19-12-15(2)4-10-22(19)29-23-11-7-17(13-21(23)27-20)24(28)26-14-16-5-8-18(25)9-6-16/h4-13H,3,14H2,1-2H3,(H,26,28)"
MCULE-8318145015,https://mcule.com/MCULE-8318145015/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1CC)C(=O)NCC1=CC=C(C=C1)F,c1cc(-c2ccsc2)ccc1CNC(=O)c1cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.8090909090909091,0.9340865,0.9335762,0.8737104,1.0,1.0,0.78,0.13,404.51,1,"InChI=1S/C27H22N2OS2/c1-17-3-9-25-23(13-17)18(2)29-24-14-21(8-10-26(24)32-25)27(30)28-15-19-4-6-20(7-5-19)22-11-12-31-16-22/h3-14,16H,15H2,1-2H3,(H,28,30)","InChI=1S/C24H21FN2OS/c1-3-20-19-12-15(2)4-10-22(19)29-23-11-7-17(13-21(23)27-20)24(28)26-14-16-5-8-18(25)9-6-16/h4-13H,3,14H2,1-2H3,(H,26,28)"
MCULE-2040607482,https://mcule.com/MCULE-2040607482/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1C)C(=O)NCC1=CC=C(C=C1)C,c1cc(-c2ccsc2)ccc1CNC(=O)c1cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.864297253634895,0.94321793,0.93837357,0.9011868,1.0,1.0,0.79,0.12,386.52,1,"InChI=1S/C27H22N2OS2/c1-17-3-9-25-23(13-17)18(2)29-24-14-21(8-10-26(24)32-25)27(30)28-15-19-4-6-20(7-5-19)22-11-12-31-16-22/h3-14,16H,15H2,1-2H3,(H,28,30)","InChI=1S/C24H22N2OS/c1-15-4-7-18(8-5-15)14-25-24(27)19-9-11-23-21(13-19)26-17(3)20-12-16(2)6-10-22(20)28-23/h4-13H,14H2,1-3H3,(H,25,27)"
MCULE-6561969005,https://mcule.com/MCULE-6561969005/,,N1C2C=C(C=CC=2SC2=CC=C(C)C=C2C=1CC)C(=O)NCC1C=CC(=CC=1)C,c1cc(-c2ccsc2)ccc1CNC(=O)c1cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.8367029548989113,0.9271211,0.95449746,0.79924,1.0,1.0,0.83,0.15,400.547,1,"InChI=1S/C27H22N2OS2/c1-17-3-9-25-23(13-17)18(2)29-24-14-21(8-10-26(24)32-25)27(30)28-15-19-4-6-20(7-5-19)22-11-12-31-16-22/h3-14,16H,15H2,1-2H3,(H,28,30)","InChI=1S/C25H24N2OS/c1-4-21-20-13-17(3)7-11-23(20)29-24-12-10-19(14-22(24)27-21)25(28)26-15-18-8-5-16(2)6-9-18/h5-14H,4,15H2,1-3H3,(H,26,28)"
MCULE-6622690555,https://mcule.com/MCULE-6622690555/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1CC)C(=O)NC(C)C1=CC=CC=C1,c1cc(-c2ccsc2)ccc1CNC(=O)c1cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.8021148036253777,0.8919808,0.82078993,0.9795346,1.0,1.0,0.64,0.06,400.547,1,"InChI=1S/C27H22N2OS2/c1-17-3-9-25-23(13-17)18(2)29-24-14-21(8-10-26(24)32-25)27(30)28-15-19-4-6-20(7-5-19)22-11-12-31-16-22/h3-14,16H,15H2,1-2H3,(H,28,30)","InChI=1S/C25H24N2OS/c1-4-21-20-14-16(2)10-12-23(20)29-24-13-11-19(15-22(24)27-21)25(28)26-17(3)18-8-6-5-7-9-18/h5-15,17H,4H2,1-3H3,(H,26,28)"
MCULE-3186976994,https://mcule.com/MCULE-3186976994/,,N1C2C=C(C=CC=2SC2C=CC(Br)=CC=2C=1CC)C(=O)NCC(OC)OC,c1cccc(-c2ccccc2)c1CNC(c1cc2c(cc1)Sc1c(cc(Br)cc1)C(C)=N2)=O,0.7665706051873199,0.0,0.82078993,0.9011868,0.0,1.0,0.64,0.12,449.37,1,"InChI=1S/C28H21BrN2OS/c1-18-24-16-22(29)12-14-26(24)33-27-13-11-20(15-25(27)31-18)28(32)30-17-21-9-5-6-10-23(21)19-7-3-2-4-8-19/h2-16H,17H2,1H3,(H,30,32)","InChI=1S/C20H21BrN2O3S/c1-4-15-14-10-13(21)6-8-17(14)27-18-7-5-12(9-16(18)23-15)20(24)22-11-19(25-2)26-3/h5-10,19H,4,11H2,1-3H3,(H,22,24)"
MCULE-1120310875,https://mcule.com/MCULE-1120310875/,,N1C2C=C(C=CC=2SC2C=CC(Br)=CC=2C=1CC)C(=O)NCC1=CC=CS1,c1cccc(-c2ccccc2)c1CNC(c1cc2c(cc1)Sc1c(cc(Br)cc1)C(C)=N2)=O,0.7657142857142857,0.99240017,0.98793066,0.99603474,1.0,1.0,1.0,0.0,457.418,1,"InChI=1S/C28H21BrN2OS/c1-18-24-16-22(29)12-14-26(24)33-27-13-11-20(15-25(27)31-18)28(32)30-17-21-9-5-6-10-23(21)19-7-3-2-4-8-19/h2-16H,17H2,1H3,(H,30,32)","InChI=1S/C21H17BrN2OS2/c1-2-17-16-11-14(22)6-8-19(16)27-20-7-5-13(10-18(20)24-17)21(25)23-12-15-4-3-9-26-15/h3-11H,2,12H2,1H3,(H,23,25)"
MCULE-4171244775,https://mcule.com/MCULE-4171244775/,,N1C2C=C(C=CC=2SC2C=CC(Br)=CC=2C=1CC)C(NCCC(C)C)=O,c1cccc(-c2ccccc2)c1CNC(c1cc2c(cc1)Sc1c(cc(Br)cc1)C(C)=N2)=O,0.7772861356932154,0.8757673,0.84315443,0.8432988,1.0,1.0,0.66,0.13909091,431.399,1,"InChI=1S/C28H21BrN2OS/c1-18-24-16-22(29)12-14-26(24)33-27-13-11-20(15-25(27)31-18)28(32)30-17-21-9-5-6-10-23(21)19-7-3-2-4-8-19/h2-16H,17H2,1H3,(H,30,32)","InChI=1S/C21H23BrN2OS/c1-4-17-16-12-15(22)6-8-19(16)26-20-7-5-14(11-18(20)24-17)21(25)23-10-9-13(2)3/h5-8,11-13H,4,9-10H2,1-3H3,(H,23,25)"
MCULE-1465671080,https://mcule.com/MCULE-1465671080/,,N1C2C=C(C=CC=2SC2C=CC(Br)=CC=2C=1CC)C(NCCCOC(C)C)=O,c1cccc(-c2ccccc2)c1CNC(c1cc2c(cc1)Sc1c(cc(Br)cc1)C(C)=N2)=O,0.7737226277372263,0.8936966,0.83226955,0.95432323,1.0,1.0,0.65,0.09,461.425,1,"InChI=1S/C28H21BrN2OS/c1-18-24-16-22(29)12-14-26(24)33-27-13-11-20(15-25(27)31-18)28(32)30-17-21-9-5-6-10-23(21)19-7-3-2-4-8-19/h2-16H,17H2,1H3,(H,30,32)","InChI=1S/C22H25BrN2O2S/c1-4-18-17-13-16(23)7-9-20(17)28-21-8-6-15(12-19(21)25-18)22(26)24-10-5-11-27-14(2)3/h6-9,12-14H,4-5,10-11H2,1-3H3,(H,24,26)"
MCULE-8708689992,https://mcule.com/MCULE-8708689992/,,N1C2C=C(C=CC=2SC2C=CC(Br)=CC=2C=1CC)C(NCCC1C=CC(=CC=1)Cl)=O,c1cccc(-c2ccccc2)c1CNC(c1cc2c(cc1)Sc1c(cc(Br)cc1)C(C)=N2)=O,0.7661406025824964,0.904261,0.91073215,0.80324024,1.0,1.0,0.74,0.14909092,499.861,1,"InChI=1S/C28H21BrN2OS/c1-18-24-16-22(29)12-14-26(24)33-27-13-11-20(15-25(27)31-18)28(32)30-17-21-9-5-6-10-23(21)19-7-3-2-4-8-19/h2-16H,17H2,1H3,(H,30,32)","InChI=1S/C24H20BrClN2OS/c1-2-20-19-14-17(25)6-10-22(19)30-23-9-5-16(13-21(23)28-20)24(29)27-12-11-15-3-7-18(26)8-4-15/h3-10,13-14H,2,11-12H2,1H3,(H,27,29)"
MCULE-2040607482,https://mcule.com/MCULE-2040607482/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1C)C(=O)NCC1=CC=C(C=C1)C,c1cccc(-c2ccccc2)c1CNC(c1cc2c(cc1)Sc1c(cc(Br)cc1)C(C)=N2)=O,0.7826747720364742,0.94321793,0.93837357,0.9011868,1.0,1.0,0.79,0.12,386.52,1,"InChI=1S/C28H21BrN2OS/c1-18-24-16-22(29)12-14-26(24)33-27-13-11-20(15-25(27)31-18)28(32)30-17-21-9-5-6-10-23(21)19-7-3-2-4-8-19/h2-16H,17H2,1H3,(H,30,32)","InChI=1S/C24H22N2OS/c1-15-4-7-18(8-5-15)14-25-24(27)19-9-11-23-21(13-19)26-17(3)20-12-16(2)6-10-22(20)28-23/h4-13H,14H2,1-3H3,(H,25,27)"
MCULE-8353454535,https://mcule.com/MCULE-8353454535/,,N1C2C=C(C=CC=2SC2C=CC(Br)=CC=2C=1CC)C(NCCCC1C=CC=CC=1)=O,c1cccc(-c2ccccc2)c1CNC(c1cc2c(cc1)Sc1c(cc(Br)cc1)C(C)=N2)=O,0.7802359882005899,0.8791336,0.88917464,0.7512408,1.0,1.0,0.71,0.16,479.443,1,"InChI=1S/C28H21BrN2OS/c1-18-24-16-22(29)12-14-26(24)33-27-13-11-20(15-25(27)31-18)28(32)30-17-21-9-5-6-10-23(21)19-7-3-2-4-8-19/h2-16H,17H2,1H3,(H,30,32)","InChI=1S/C25H23BrN2OS/c1-2-21-20-16-19(26)11-13-23(20)30-24-12-10-18(15-22(24)28-21)25(29)27-14-6-9-17-7-4-3-5-8-17/h3-5,7-8,10-13,15-16H,2,6,9,14H2,1H3,(H,27,29)"
MCULE-6561969005,https://mcule.com/MCULE-6561969005/,,N1C2C=C(C=CC=2SC2=CC=C(C)C=C2C=1CC)C(=O)NCC1C=CC(=CC=1)C,c1cccc(-c2ccccc2)c1CNC(c1cc2c(cc1)Sc1c(cc(Br)cc1)C(C)=N2)=O,0.7673048600883653,0.9271211,0.95449746,0.79924,1.0,1.0,0.83,0.15,400.547,1,"InChI=1S/C28H21BrN2OS/c1-18-24-16-22(29)12-14-26(24)33-27-13-11-20(15-25(27)31-18)28(32)30-17-21-9-5-6-10-23(21)19-7-3-2-4-8-19/h2-16H,17H2,1H3,(H,30,32)","InChI=1S/C25H24N2OS/c1-4-21-20-13-17(3)7-11-23(20)29-24-12-10-19(14-22(24)27-21)25(28)26-15-18-8-5-16(2)6-9-18/h5-14H,4,15H2,1-3H3,(H,26,28)"
MCULE-4171244775,https://mcule.com/MCULE-4171244775/,,N1C2C=C(C=CC=2SC2C=CC(Br)=CC=2C=1CC)C(NCCC(C)C)=O,c1cc(-c2ccccc2)ccc1CNC(=O)c1cc2c(cc1)Sc1c(cc(Br)cc1)C(C)=N2,0.8180404354587869,0.8757673,0.84315443,0.8432988,1.0,1.0,0.66,0.13909091,431.399,1,"InChI=1S/C28H21BrN2OS/c1-18-24-16-23(29)12-14-26(24)33-27-13-11-22(15-25(27)31-18)28(32)30-17-19-7-9-21(10-8-19)20-5-3-2-4-6-20/h2-16H,17H2,1H3,(H,30,32)","InChI=1S/C21H23BrN2OS/c1-4-17-16-12-15(22)6-8-19(16)26-20-7-5-14(11-18(20)24-17)21(25)23-10-9-13(2)3/h5-8,11-13H,4,9-10H2,1-3H3,(H,23,25)"
MCULE-1465671080,https://mcule.com/MCULE-1465671080/,,N1C2C=C(C=CC=2SC2C=CC(Br)=CC=2C=1CC)C(NCCCOC(C)C)=O,c1cc(-c2ccccc2)ccc1CNC(=O)c1cc2c(cc1)Sc1c(cc(Br)cc1)C(C)=N2,0.8110599078341014,0.8936966,0.83226955,0.95432323,1.0,1.0,0.65,0.09,461.425,1,"InChI=1S/C28H21BrN2OS/c1-18-24-16-23(29)12-14-26(24)33-27-13-11-22(15-25(27)31-18)28(32)30-17-19-7-9-21(10-8-19)20-5-3-2-4-6-20/h2-16H,17H2,1H3,(H,30,32)","InChI=1S/C22H25BrN2O2S/c1-4-18-17-13-16(23)7-9-20(17)28-21-8-6-15(12-19(21)25-18)22(26)24-10-5-11-27-14(2)3/h6-9,12-14H,4-5,10-11H2,1-3H3,(H,24,26)"
MCULE-3162875168,https://mcule.com/MCULE-3162875168/,,N1C2C=C(C=CC=2SC2=CC=C(Cl)C=C2C=1C)C(=O)NCC1C=CC(=CC=1)C,c1cc(-c2ccccc2)ccc1CNC(=O)c1cc2c(cc1)Sc1c(cc(Br)cc1)C(C)=N2,0.8191823899371069,0.94606656,0.91073215,0.98439837,1.0,1.0,0.74,0.05,406.938,1,"InChI=1S/C28H21BrN2OS/c1-18-24-16-23(29)12-14-26(24)33-27-13-11-22(15-25(27)31-18)28(32)30-17-19-7-9-21(10-8-19)20-5-3-2-4-6-20/h2-16H,17H2,1H3,(H,30,32)","InChI=1S/C23H19ClN2OS/c1-14-3-5-16(6-4-14)13-25-23(27)17-7-9-22-20(11-17)26-15(2)19-12-18(24)8-10-21(19)28-22/h3-12H,13H2,1-2H3,(H,25,27)"
MCULE-5074289166,https://mcule.com/MCULE-5074289166/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1C)C(=O)NCC1=CC=C(C=C1)Cl,c1cc(-c2ccccc2)ccc1CNC(=O)c1cc2c(cc1)Sc1c(cc(Br)cc1)C(C)=N2,0.8028169014084507,0.90551126,0.8968244,0.8399507,1.0,1.0,0.72,0.14,406.938,1,"InChI=1S/C28H21BrN2OS/c1-18-24-16-23(29)12-14-26(24)33-27-13-11-22(15-25(27)31-18)28(32)30-17-19-7-9-21(10-8-19)20-5-3-2-4-6-20/h2-16H,17H2,1H3,(H,30,32)","InChI=1S/C23H19ClN2OS/c1-14-3-9-21-19(11-14)15(2)26-20-12-17(6-10-22(20)28-21)23(27)25-13-16-4-7-18(24)8-5-16/h3-12H,13H2,1-2H3,(H,25,27)"
MCULE-2040607482,https://mcule.com/MCULE-2040607482/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1C)C(=O)NCC1=CC=C(C=C1)C,c1cc(-c2ccccc2)ccc1CNC(=O)c1cc2c(cc1)Sc1c(cc(Br)cc1)C(C)=N2,0.8457792207792207,0.94321793,0.93837357,0.9011868,1.0,1.0,0.79,0.12,386.52,1,"InChI=1S/C28H21BrN2OS/c1-18-24-16-23(29)12-14-26(24)33-27-13-11-22(15-25(27)31-18)28(32)30-17-19-7-9-21(10-8-19)20-5-3-2-4-6-20/h2-16H,17H2,1H3,(H,30,32)","InChI=1S/C24H22N2OS/c1-15-4-7-18(8-5-15)14-25-24(27)19-9-11-23-21(13-19)26-17(3)20-12-16(2)6-10-22(20)28-23/h4-13H,14H2,1-3H3,(H,25,27)"
MCULE-8353454535,https://mcule.com/MCULE-8353454535/,,N1C2C=C(C=CC=2SC2C=CC(Br)=CC=2C=1CC)C(NCCCC1C=CC=CC=1)=O,c1cc(-c2ccccc2)ccc1CNC(=O)c1cc2c(cc1)Sc1c(cc(Br)cc1)C(C)=N2,0.8211508553654744,0.8791336,0.88917464,0.7512408,1.0,1.0,0.71,0.16,479.443,1,"InChI=1S/C28H21BrN2OS/c1-18-24-16-23(29)12-14-26(24)33-27-13-11-22(15-25(27)31-18)28(32)30-17-19-7-9-21(10-8-19)20-5-3-2-4-6-20/h2-16H,17H2,1H3,(H,30,32)","InChI=1S/C25H23BrN2OS/c1-2-21-20-16-19(26)11-13-23(20)30-24-12-10-18(15-22(24)28-21)25(29)27-14-6-9-17-7-4-3-5-8-17/h3-5,7-8,10-13,15-16H,2,6,9,14H2,1H3,(H,27,29)"
MCULE-6561969005,https://mcule.com/MCULE-6561969005/,,N1C2C=C(C=CC=2SC2=CC=C(C)C=C2C=1CC)C(=O)NCC1C=CC(=CC=1)C,c1cc(-c2ccccc2)ccc1CNC(=O)c1cc2c(cc1)Sc1c(cc(Br)cc1)C(C)=N2,0.8244514106583072,0.9271211,0.95449746,0.79924,1.0,1.0,0.83,0.15,400.547,1,"InChI=1S/C28H21BrN2OS/c1-18-24-16-23(29)12-14-26(24)33-27-13-11-22(15-25(27)31-18)28(32)30-17-19-7-9-21(10-8-19)20-5-3-2-4-6-20/h2-16H,17H2,1H3,(H,30,32)","InChI=1S/C25H24N2OS/c1-4-21-20-13-17(3)7-11-23(20)29-24-12-10-19(14-22(24)27-21)25(28)26-15-18-8-5-16(2)6-9-18/h5-14H,4,15H2,1-3H3,(H,26,28)"
MCULE-1153524502,https://mcule.com/MCULE-1153524502/,,N1C2C=C(C=CC=2SC2C=CC(Cl)=CC=2C=1C)C(=O)NCC1C=CC=CC=1,c1cc(-c2ccccc2)ccc1CNC(=O)c1cc2c(cc1)Sc1c(cccc1)C(C)=N2,0.8419301164725458,0.8890152,0.82078993,0.9649643,1.0,1.0,0.64,0.08,392.911,1,"InChI=1S/C28H22N2OS/c1-19-24-9-5-6-10-26(24)32-27-16-15-23(17-25(27)30-19)28(31)29-18-20-11-13-22(14-12-20)21-7-3-2-4-8-21/h2-17H,18H2,1H3,(H,29,31)","InChI=1S/C22H17ClN2OS/c1-14-18-12-17(23)8-10-20(18)27-21-9-7-16(11-19(21)25-14)22(26)24-13-15-5-3-2-4-6-15/h2-12H,13H2,1H3,(H,24,26)"
MCULE-3162875168,https://mcule.com/MCULE-3162875168/,,N1C2C=C(C=CC=2SC2=CC=C(Cl)C=C2C=1C)C(=O)NCC1C=CC(=CC=1)C,c1cc(-c2ccccc2)ccc1CNC(=O)c1cc2c(cc1)Sc1c(cccc1)C(C)=N2,0.8652246256239601,0.94606656,0.91073215,0.98439837,1.0,1.0,0.74,0.05,406.938,1,"InChI=1S/C28H22N2OS/c1-19-24-9-5-6-10-26(24)32-27-16-15-23(17-25(27)30-19)28(31)29-18-20-11-13-22(14-12-20)21-7-3-2-4-8-21/h2-17H,18H2,1H3,(H,29,31)","InChI=1S/C23H19ClN2OS/c1-14-3-5-16(6-4-14)13-25-23(27)17-7-9-22-20(11-17)26-15(2)19-12-18(24)8-10-21(19)28-22/h3-12H,13H2,1-2H3,(H,25,27)"
MCULE-5074289166,https://mcule.com/MCULE-5074289166/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1C)C(=O)NCC1=CC=C(C=C1)Cl,c1cc(-c2ccccc2)ccc1CNC(=O)c1cc2c(cc1)Sc1c(cccc1)C(C)=N2,0.847682119205298,0.90551126,0.8968244,0.8399507,1.0,1.0,0.72,0.14,406.938,1,"InChI=1S/C28H22N2OS/c1-19-24-9-5-6-10-26(24)32-27-16-15-23(17-25(27)30-19)28(31)29-18-20-11-13-22(14-12-20)21-7-3-2-4-8-21/h2-17H,18H2,1H3,(H,29,31)","InChI=1S/C23H19ClN2OS/c1-14-3-9-21-19(11-14)15(2)26-20-12-17(6-10-22(20)28-21)23(27)25-13-16-4-7-18(24)8-5-16/h3-12H,13H2,1-2H3,(H,25,27)"
MCULE-8454725046,https://mcule.com/MCULE-8454725046/,,N1C2C=C(C=CC=2SC2C=CC=CC=2C=1CC)C(=O)NCC1=CC=C(C=C1)F,c1cc(-c2ccccc2)ccc1CNC(=O)c1cc2c(cc1)Sc1c(cccc1)C(C)=N2,0.8344262295081967,0.9289299,0.957852,0.79924,1.0,1.0,0.84,0.15,390.483,1,"InChI=1S/C28H22N2OS/c1-19-24-9-5-6-10-26(24)32-27-16-15-23(17-25(27)30-19)28(31)29-18-20-11-13-22(14-12-20)21-7-3-2-4-8-21/h2-17H,18H2,1H3,(H,29,31)","InChI=1S/C23H19FN2OS/c1-2-19-18-5-3-4-6-21(18)28-22-12-9-16(13-20(22)26-19)23(27)25-14-15-7-10-17(24)11-8-15/h3-13H,2,14H2,1H3,(H,25,27)"
MCULE-5830374764,https://mcule.com/MCULE-5830374764/,,N1C2C=C(C=CC=2SC2C=CC=CC=2C=1C)C(NCCC1C=CC=CC=1)=O,c1cc(-c2ccccc2)ccc1CNC(=O)c1cc2c(cc1)Sc1c(cccc1)C(C)=N2,0.8321917808219178,0.885635,0.80870515,0.98439837,1.0,1.0,0.63,0.05,372.493,1,"InChI=1S/C28H22N2OS/c1-19-24-9-5-6-10-26(24)32-27-16-15-23(17-25(27)30-19)28(31)29-18-20-11-13-22(14-12-20)21-7-3-2-4-8-21/h2-17H,18H2,1H3,(H,29,31)","InChI=1S/C23H20N2OS/c1-16-19-9-5-6-10-21(19)27-22-12-11-18(15-20(22)25-16)23(26)24-14-13-17-7-3-2-4-8-17/h2-12,15H,13-14H2,1H3,(H,24,26)"
MCULE-2040607482,https://mcule.com/MCULE-2040607482/,,N1C2C=C(C=CC=2SC2C=CC(C)=CC=2C=1C)C(=O)NCC1=CC=C(C=C1)C,c1cc(-c2ccccc2)ccc1CNC(=O)c1cc2c(cc1)Sc1c(cccc1)C(C)=N2,0.8950086058519794,0.94321793,0.93837357,0.9011868,1.0,1.0,0.79,0.12,386.52,1,"InChI=1S/C28H22N2OS/c1-19-24-9-5-6-10-26(24)32-27-16-15-23(17-25(27)30-19)28(31)29-18-20-11-13-22(14-12-20)21-7-3-2-4-8-21/h2-17H,18H2,1H3,(H,29,31)","InChI=1S/C24H22N2OS/c1-15-4-7-18(8-5-15)14-25-24(27)19-9-11-23-21(13-19)26-17(3)20-12-16(2)6-10-22(20)28-23/h4-13H,14H2,1-3H3,(H,25,27)"
MCULE-4087326320,https://mcule.com/MCULE-4087326320/,,N1C2C=C(C=CC=2SC2C=CC=CC=2C=1CCC)C(=O)NCC1C=CC=CC=1,c1cc(-c2ccccc2)ccc1CNC(=O)c1cc2c(cc1)Sc1c(cccc1)C(C)=N2,0.8380165289256198,0.97716236,0.9638649,0.9881202,1.0,1.0,0.86,0.04,386.52,1,"InChI=1S/C28H22N2OS/c1-19-24-9-5-6-10-26(24)32-27-16-15-23(17-25(27)30-19)28(31)29-18-20-11-13-22(14-12-20)21-7-3-2-4-8-21/h2-17H,18H2,1H3,(H,29,31)","InChI=1S/C24H22N2OS/c1-2-8-20-19-11-6-7-12-22(19)28-23-14-13-18(15-21(23)26-20)24(27)25-16-17-9-4-3-5-10-17/h3-7,9-15H,2,8,16H2,1H3,(H,25,27)"
MCULE-6561969005,https://mcule.com/MCULE-6561969005/,,N1C2C=C(C=CC=2SC2=CC=C(C)C=C2C=1CC)C(=O)NCC1C=CC(=CC=1)C,c1cc(-c2ccccc2)ccc1CNC(=O)c1cc2c(cc1)Sc1c(cccc1)C(C)=N2,0.8644628099173554,0.9271211,0.95449746,0.79924,1.0,1.0,0.83,0.15,400.547,1,"InChI=1S/C28H22N2OS/c1-19-24-9-5-6-10-26(24)32-27-16-15-23(17-25(27)30-19)28(31)29-18-20-11-13-22(14-12-20)21-7-3-2-4-8-21/h2-17H,18H2,1H3,(H,29,31)","InChI=1S/C25H24N2OS/c1-4-21-20-13-17(3)7-11-23(20)29-24-12-10-19(14-22(24)27-21)25(28)26-15-18-8-5-16(2)6-9-18/h5-14H,4,15H2,1-3H3,(H,26,28)"
MCULE-1153524502,https://mcule.com/MCULE-1153524502/,,N1C2C=C(C=CC=2SC2C=CC(Cl)=CC=2C=1C)C(=O)NCC1C=CC=CC=1,c1cc(-c2ccc(Cl)cc2)ccc1CNC(=O)c1cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.8470209339774557,0.8890152,0.82078993,0.9649643,1.0,1.0,0.64,0.08,392.911,1,"InChI=1S/C29H23ClN2OS/c1-18-3-13-27-25(15-18)19(2)32-26-16-23(10-14-28(26)34-27)29(33)31-17-20-4-6-21(7-5-20)22-8-11-24(30)12-9-22/h3-16H,17H2,1-2H3,(H,31,33)","InChI=1S/C22H17ClN2OS/c1-14-18-12-17(23)8-10-20(18)27-21-9-7-16(11-19(21)25-14)22(26)24-13-15-5-3-2-4-6-15/h2-12H,13H2,1H3,(H,24,26)"
MCULE-3162875168,https://mcule.com/MCULE-3162875168/,,N1C2C=C(C=CC=2SC2=CC=C(Cl)C=C2C=1C)C(=O)NCC1C=CC(=CC=1)C,c1cc(-c2ccc(Cl)cc2)ccc1CNC(=O)c1cc2c(cc1)Sc1c(cc(C)cc1)C(C)=N2,0.8695652173913043,0.94606656,0.91073215,0.98439837,1.0,1.0,0.74,0.05,406.938,1,"InChI=1S/C29H23ClN2OS/c1-18-3-13-27-25(15-18)19(2)32-26-16-23(10-14-28(26)34-27)29(33)31-17-20-4-6-21(7-5-20)22-8-11-24(30)12-9-22/h3-16H,17H2,1-2H3,(H,31,33)","InChI=1S/C23H19ClN2OS/c1-14-3-5-16(6-4-14)13-25-23(27)17-7-9-22-20(11-17)26-15(2)19-12-18(24)8-10-21(19)28-22/h3-12H,13H2,1-2H3,(H,25,27)"
