SMILES,Supplier Ref,CLNUMBER,PLATE,Capan-2,SW1990,BxPC-3,HPAF-II,CFPAC-1,Panc10.05,AsPC-1,in_plate_selection,positives Capan-2,positives SW1990,positives BxPC-3,positives HPAF-II,positives CFPAC-1,positives Panc10.05,positives AsPC-1,# positives,positives any
CCS(=O)(=O)N1CCc2cc(C(=O)Nc3ccccc3)ccc21,D348-0031,CL6446,PLATE_114,0.8929,4.6117,9.3862,1.7203,22.725,30.9645,19.117,0,0,0,0,0,0,1,0,1,1
Cc1ccc(C)c(NC(=O)c2cnc3sccn3c2=O)c1,D358-0039,CL2813A,PLATE_114,0.6218,-1.5503,-2.0802,-1.8234,18.7652,1.2626,11.045,1,0,0,0,0,0,0,0,0,0
Cc1ccc(C(=O)N2CCCC2)cc1NC(=O)C1=CSCCO1,G370-1356,CL5021,PLATE_114,-9.4632,6.1521,7.8152,-4.3721,9.4093,0.7055,7.4169,0,0,0,0,0,0,0,0,0,0
Cc1ccc(Cl)cc1NC(=O)c1cnc2sccn2c1=O,D358-0057,CL2813A,PLATE_114,2.5828,0.734,0.2563,-2.8761,3.7055,-0.6604,11.439,1,0,0,0,0,0,0,0,0,0
Cc1ccc(C(=O)N2CCOCC2)cc1NC(=O)C1=CSCCO1,G370-1369,CL5021,PLATE_114,-7.8526,0.9274,2.1209,-4.9207,-5.6874,-1.4525,5.6478,0,0,0,0,0,0,0,0,0,0
Cc1csc2ncc(C(=O)Nc3ccccc3)c(=O)n12,D358-0174,CL2813A,PLATE_114,6.2347,17.5955,-0.8202,6.3281,14.4504,5.772,5.7582,1,0,0,0,0,0,0,0,0,0
CCCNC(=O)c1ccc(C)c(NC(=O)C2=CSCCO2)c1,G370-1461,CL5021,PLATE_114,-6.9348,10.7833,8.5008,-1.8666,0.8791,2.0653,-0.24768,0,0,0,0,0,0,0,0,0,0
Cc1ccc(NC(=O)C2=CC(c3ccco3)=NS(=O)(=O)N2C)cc1,E135-1016,CL4582,PLATE_114,6.7218,9.7584,-1.2543,-7.2412,13.1065,20.6276,3.4517,0,0,0,0,0,0,0,0,0,0
CCN(CC)CCNC(=O)c1c(C)oc2ncn(CC(C)C)c(=O)c12,E947-0481,CL5991,PLATE_114,-1.1151,-8.0989,0.8008,2.4402,2.5907,-3.8206,4.8187,0,0,0,0,0,0,0,0,0,0
Cc1cccc(-n2nnc(C(=O)Nc3cccc(F)c3)c2C)c1,E141-0433,CL4262,PLATE_114,7.6477,24.0727,-1.455,13.2685,16.0139,21.3528,-5.6673,0,0,0,0,0,0,0,0,0,0
Cc1ccc(NC(=O)c2c(C)oc3ncn(CC(C)C)c(=O)c23)cc1,E947-0757,CL5991,PLATE_114,-7.6516,7.1293,-4.4748,-1.059,-0.2924,-7.3724,8.2374,0,0,0,0,0,0,0,0,0,0
Cc1cccc(-n2nnc(C(=O)Nc3ccc(F)cc3)c2C)c1,E141-0434,CL4262,PLATE_114,21.4616,26.7379,5.5378,18.2746,17.1253,31.25,2.606,0,0,0,0,0,0,1,0,1,1
Cc1oc2ncnc(N3CCOCC3)c2c1C(=O)Nc1ccccc1,E948-0755,CL6088,PLATE_114,3.318,-4.3882,2.6359,0.3383,4.9857,3.2619,0.15678,1,0,0,0,0,0,0,0,0,0
CC(=O)c1[nH]c(C)c(C(=O)Nc2ccc(F)cc2F)c1C,E199-0247,CL4355,PLATE_114,4.276,1.7724,6.1139,1.0946,8.9987,-2.7865,7.8007,0,0,0,0,0,0,0,0,0,0
O=c1ccc(-c2ccc(S(=O)(=O)Nc3ccc(F)cc3)o2)n[nH]1,E959-1722,CL6989,PLATE_114,-5.8848,5.5224,7.6204,6.6873,-0.9886,-2.4819,10.87,0,0,0,0,0,0,0,0,0,0
CCNC(=O)c1cc2c(=O)n3ccccc3nc2n1C,E201-0050,CL3682,PLATE_114,-1.8538,-9.6252,-1.3624,-1.9963,8.9906,0.4097,11.031,0,0,0,0,0,0,0,0,0,0
CCC(C(=O)N1CCCCC1)N1C(=O)CCn2nc(C)cc21,E984-0290,CL5303A,PLATE_114,-6.921,-7.3757,2.617,-5.9933,-3.4323,-2.9075,12.592,0,0,0,0,0,0,0,0,0,0
CCCNC(=O)c1cc2c(=O)n3ccccc3nc2n1C,E201-0051,CL3682,PLATE_114,-16.5591,4.8379,0.5178,-3.3431,4.3069,0.9914,9.8811,0,0,0,0,0,0,0,0,0,0
CCC(C(=O)NCc1ccccn1)N1C(=O)CCn2nc(C)cc21,E984-0305,CL5303A,PLATE_114,-3.0186,-4.9935,7.1857,-3.371,-1.0638,0.2875,6.9889,0,0,0,0,0,0,0,0,0,0
C=CCNC(=O)c1cc2c(=O)n3ccccc3nc2n1C,E201-0057,CL3682,PLATE_114,-11.9985,3.7821,-1.6946,-3.7859,-3.6589,3.104,7.6281,0,0,0,0,0,0,0,0,0,0
CCOCCCNC(=O)CCCN1C(=O)CCn2nc(C)cc21,E984-1238,CL5303C,PLATE_114,-1.7929,-0.9515,-3.0804,3.6647,-2.6829,-2.9414,-0.55951,1,0,0,0,0,0,0,0,0,0
N#Cc1cc2c(nc1SCC(=O)NC1CCCCC1)CCCC2=O,D360-7025,CL1962,PLATE_114,-1.4356,6.0155,0.4242,-1.7385,13.3679,-3.4998,9.3023,0,0,0,0,0,0,0,0,0,0
C=CCNC(=O)c1ccc(C)c(NC(=O)C2=CSCCO2)c1,G370-1511,CL5021,PLATE_114,6.3128,-9.5956,-2.4167,4.4593,-0.7955,-2.7581,7.8812,0,0,0,0,0,0,0,0,0,0
C=CCn1c(=O)[nH]c(O)c(C2=NNC(c3ccccc3)C2)c1=O,D364-0036,CL7379,PLATE_114,-1.462,0.337,-6.781,3.0304,2.5375,-10.2636,8.4922,0,0,0,0,0,0,0,0,0,0
c1cnc2cc(CNCc3ccc4c(c3)OCO4)ccc2n1,G377-0035,CL6994,PLATE_114,-3.616,4.0773,-2.1462,5.6575,-0.6926,-6.9863,3.5576,0,0,0,0,0,0,0,0,0,0
CCC(=O)N1N=C(c2c(O)[nH]c(=O)n(C)c2=O)CC1c1ccccc1,D364-1786,CL7379,PLATE_114,4.5632,2.3035,-0.4575,4.9445,0.7692,-3.3691,7.2092,0,0,0,0,0,0,0,0,0,0
CC(=O)c1ccc(N2CCN(S(=O)(=O)c3cn(C)cn3)CC2)cc1,G404-0504,CL2811,PLATE_114,-0.0594,0.1391,5.4522,9.1467,10.0777,3.2984,6.0074,0,0,0,0,0,0,0,0,0,0
O=C(CSc1nc2c(c(=O)[nH]1)CCCC2)Nc1ccccc1,D365-0020,CL7383,PLATE_114,4.3771,0.687,8.681,2.9622,11.3499,6.1437,12.111,0,0,0,0,0,0,0,0,0,0
Cn1cnc(S(=O)(=O)N2CCCC(C(=O)Nc3ccccc3)C2)c1,G404-1004,CL3167,PLATE_114,-4.7647,-9.5247,4.1162,4.7942,12.7538,-0.0044,9.6354,0,0,0,0,0,0,0,0,0,0
COC(=O)c1ccc(CSc2nc3c(c(=O)[nH]2)CCCC3)cc1,D365-0132,CL7383,PLATE_114,-7.9595,-11.8586,-1.4998,2.723,1.2827,2.3293,4.9884,0,0,0,0,0,0,0,0,0,0
CCC(C)(C)NS(=O)(=O)c1ccc(-c2cc(C)no2)o1,G408-0536F,CL6285,PLATE_114,-14.7671,-7.7992,5.4927,1.1447,6.2428,1.6966,3.4765,0,0,0,0,0,0,0,0,0,0
Cc1ccc(NC(=O)C(C)Sc2nc3c(c(=O)[nH]2)CCC3)cc1,D365-0229,CL7383,PLATE_114,0.8091,-4.6222,0.7288,-6.5196,3.2765,-4.0794,11.186,0,0,0,0,0,0,0,0,0,0
COc1ccc(NC(=O)Nc2c(C)nc3ncnn3c2O)cc1,G409-0016,CL4393,PLATE_114,-1.4643,3.3425,5.4389,-6.0555,-0.8834,-2.4446,5.9205,0,0,0,0,0,0,0,0,0,0
CCc1ccc(NC(=O)C(C)Sc2nc3c(c(=O)[nH]2)CCC3)cc1,D365-0254,CL7383,PLATE_114,-5.4333,-2.7517,-4.7628,-0.1097,-1.3922,1.3597,7.5239,0,0,0,0,0,0,0,0,0,0
COc1cc(NC(=O)Nc2c(C)nc3ncnn3c2O)cc(OC)c1,G409-0195,CL4393,PLATE_114,-0.0939,4.1005,-5.0399,-3.3161,-0.6625,0.6838,5.6616,0,0,0,0,0,0,0,0,0,0
Cc1ccc(-c2nonc2NC(=O)COc2ccccc2)cc1C,D370-0097,CL5346,PLATE_114,-15.3104,12.0769,-2.5431,-1.2319,-4.7391,3.1562,4.6369,0,0,0,0,0,0,0,0,0,0
Cn1ncc2c(NCc3ccc(Cl)cc3)nc(NCCCO)nc21,G414-0626,CL3699,PLATE_114,-24.0916,1.2477,-1.4736,-9.32,14.4619,1.1242,-5.7387,0,0,0,0,0,0,0,0,0,0
Cc1cccn2c(=O)c3cc(C(=O)NC4CCCC4)n(C)c3nc12,E201-0262,CL3682,PLATE_114,24.8493,14.7266,39.4959,-2.1498,52.31,12.9817,23.311,0,0,0,1,0,1,0,0,2,1
Cc1cc2n(n1)CCC(=O)N2CCCC(=O)NCCCOC(C)C,E984-1245,CL5303C,PLATE_114,-1.1209,-4.559,-0.4977,2.4091,-10.1861,-9.919,9.8903,0,0,0,0,0,0,0,0,0,0
Cc1cccn2c(=O)c3cc(C(=O)NC4CCCCC4)n(C)c3nc12,E201-0263,CL3682,PLATE_114,9.6339,1.7498,-3.6664,6.034,23.5496,-9.8702,-2.9891,0,0,0,0,0,0,0,0,0,0
CCCCn1c(=O)c2c(OC)ccnc2n(C)c1=O,F041-0369,CL7414,PLATE_114,0.5403,-3.7037,-3.5333,2.6875,6.7182,-5.082,2.5692,0,0,0,0,0,0,0,0,0,0
COc1ccccc1CNC(=O)Cc1noc2ccccc12,E207-0302,CL4661,PLATE_114,10.4713,-4.7917,3.0656,3.996,4.8019,7.3606,6.0125,0,0,0,0,0,0,0,0,0,0
COc1ccccc1NC(=O)Nc1nc(CC(=O)NC(C)C)cs1,F042-1078,CL7038,PLATE_114,5.2927,-2.5467,1.0706,2.4168,-2.2839,8.3034,-2.1457,0,0,0,0,0,0,0,0,0,0
O=C(Cc1csc(NC(=O)NC2CCCCC2)n1)NC1CC1,F042-1254,CL7038,PLATE_114,-1.5953,-8.447,7.0958,1.9672,0.7877,-1.083,13.276,0,0,0,0,0,0,0,0,0,0
COc1ccc(-n2ccn(Cc3ccc(Cl)cc3)c(=O)c2=O)cc1,E209-1006,CL4043,PLATE_114,-18.3156,-15.4359,2.7573,-2.3486,-5.2711,-2.7734,10.261,0,0,0,0,0,0,0,0,0,0
CC(=O)N1CCSc2ccc(S(=O)(=O)NC(C)C)cc21,F053-0525,CL3411,PLATE_114,-7.5034,3.7686,-2.5,2.3853,0.1135,-6.234,4.8032,0,0,0,0,0,0,0,0,0,0
COc1ccc(-n2ccn(Cc3ccc(F)cc3)c(=O)c2=O)cc1,E209-1021,CL4043,PLATE_114,-4.2375,1.5294,0.832,2.435,9.9898,1.0551,12.138,0,0,0,0,0,0,0,0,0,0
CCOc1ccc(NC(=O)c2ccc3c(c2)nnn3C)cc1,F058-0072,CL7481,PLATE_114,-9.1048,7.8383,0.9372,-6.4057,3.6327,-1.2081,8.7753,0,0,0,0,0,0,0,0,0,0
Cc1c(C(=O)NC2CCCC2)sc2nc3n(c(=O)c12)CCCC3,E213-0791,CL4665,PLATE_114,-4.6568,-12.3149,-1.2649,-7.1309,-10.5724,-0.0842,7.784,0,0,0,0,0,0,0,0,0,0
CCOc1ccccc1NC(=O)c1ccc2c(c1)nnn2C,F058-0164,CL7481,PLATE_114,-14.0709,0.0179,4.6986,1.4125,-4.0313,1.4654,5.1386,0,0,0,0,0,0,0,0,0,0
Cc1c(C(=O)NC2CCCC2)sc2nc3n(c(=O)c12)CCC3,E213-1097,CL4665,PLATE_114,-20.0112,3.9916,-4.8378,-0.4648,-0.5896,-2.4289,-0.77929,0,0,0,0,0,0,0,0,0,0
Cc1ccc(CNC(=O)c2cc(-c3cccnc3)on2)o1,F060-0178,CL6291,PLATE_114,-12.9107,-1.6508,-2.7996,-3.2761,-5.1253,-1.2888,-4.7278,0,0,0,0,0,0,0,0,0,0
Cc1ccc(-c2nonc2NC(=O)COc2ccc(F)cc2)cc1C,D370-0098,CL5346,PLATE_114,-2.2869,3.2729,-0.5083,0.3008,9.1895,4.0744,1.5698,0,0,0,0,0,0,0,0,0,0
Cc1ccc(OCC(=O)Nc2nonc2-c2ccc(C)c(C)c2)cc1,D370-0099,CL5346,PLATE_114,-1.701,-5.774,-4.9483,3.6174,-5.3485,-4.7918,-0.08544,0,0,0,0,0,0,0,0,0,0
CCNc1nc(NC(C)C)c2cnn(C)c2n1,G414-0814,CL3699,PLATE_114,-8.1835,5.5488,1.6424,4.3462,-1.0407,-9.81,-3.6036,0,0,0,0,0,0,0,0,0,0
O=C(Cc1ccc(Cl)cc1)Nc1ccc(-n2cnnn2)cc1,D374-0080,CL7384,PLATE_114,-4.9807,-6.0093,7.275,0.6332,6.3677,9.5653,-11.287,0,0,0,0,0,0,0,0,0,0
COc1ccccc1CNc1nc(NCCCO)nc2c1cnn2C,G414-1026,CL3699,PLATE_114,-6.3351,-2.9103,1.2481,7.7619,4.2502,2.8439,5.7439,0,0,0,0,0,0,0,0,0,0
Cc1cccc(C)c1OCC(=O)Nc1ccc2c(c1)NC(=O)CO2,D374-0138,CL7385,PLATE_114,4.6689,10.2831,8.4331,11.1965,32.3839,18.0912,2.7331,0,0,0,0,0,0,0,0,0,0
COc1ccccc1CNc1nc(NCCO)nc2c1cnn2C,G414-1027,CL3699,PLATE_114,-1.2277,-5.4131,2.4471,5.5145,7.2282,-0.2051,10.295,0,0,0,0,0,0,0,0,0,0
O=C(NCC(c1cccs1)N1CCOCC1)c1ccccc1,D388-0358,CL5927A,PLATE_114,-19.6551,4.5749,1.7154,0.3763,-3.0842,8.7642,13.35,0,0,0,0,0,0,0,0,0,0
CCc1ccccc1NC(=O)c1cnc(N(C)C)nc1C,G415-2656,CL4848A,PLATE_114,1.5937,-4.599,1.4064,0.4017,3.65,-0.0171,13.297,0,0,0,0,0,0,0,0,0,0
CCCn1c(C)ccc(-c2noc(CCC(=O)NC)n2)c1=O,D422-2667,CL7651,PLATE_114,-0.3018,-2.4397,2.5818,-0.4002,6.939,2.6445,7.5119,0,0,0,0,0,0,0,0,0,0
O=C(CSCc1cc(=O)n2ccsc2n1)Nc1ccc(F)cc1,G432-0189,CL3444,PLATE_114,4.2358,2.9977,5.8086,-1.1992,12.1571,2.6971,1.5243,0,0,0,0,0,0,0,0,0,0
CCCn1c(C)ccc(-c2noc(CCC(=O)NCC)n2)c1=O,D422-2668,CL7651,PLATE_114,-13.2978,-3.5348,-3.2357,-2.984,1.3764,3.191,11.215,0,0,0,0,0,0,0,0,0,0
Cc1ccc(NC(=O)Cn2c(C)cc(C)c(C#N)c2=O)cc1,G487-0003,CL7015,PLATE_114,-7.8549,-0.6479,3.1064,-4.7296,-0.6498,-1.0741,2.4288,0,0,0,0,0,0,0,0,0,0
CCCNC(=O)CCc1nc(-c2ccc(C)n(CCC)c2=O)no1,D422-2669,CL7651,PLATE_114,-18.0296,7.7126,-6.6065,3.2042,4.7938,-4.8495,-1.308,0,0,0,0,0,0,0,0,0,0
Cc1cc(C)cc(NC(=O)Cn2c(C)cc(C)c(C#N)c2=O)c1,G487-0024,CL7015,PLATE_114,-7.1611,11.6044,1.1529,-4.3491,7.678,2.5142,0.7954,0,0,0,0,0,0,0,0,0,0
Cc1cccc(NC(=O)c2cc(-c3cccnc3)on2)c1,F060-0220,CL6291,PLATE_114,-7.979,1.1465,0.7749,-2.5651,-4.1528,-5.3247,6.1103,0,0,0,0,0,0,0,0,0,0
CCCn1c(=O)c2c(nc3n2CCN3c2ccc(C)cc2)n(C)c1=O,E461-0001,CL2397A,PLATE_114,-0.7464,-2.5751,-2.5099,2.5772,-4.6986,-2.0886,5.8687,0,0,0,0,0,0,0,0,0,0
CCc1ccc(NC(=O)Cn2nc(-c3ccco3)ccc2=O)cc1,F063-0056,CL3136B,PLATE_114,-4.1088,-0.6157,1.1419,5.3808,3.9172,2.8287,7.7564,0,0,0,0,0,0,0,0,0,0
C=CCn1c(=O)c2c(nc3n2CCN3c2ccccc2)n(C)c1=O,E461-0303,CL2397A,PLATE_114,-13.3483,-7.8475,1.4532,-3.7819,2.7503,5.181,7.3364,0,0,0,0,0,0,0,0,0,0
CCOc1ccc(NC(=O)Cn2nc(-c3ccco3)ccc2=O)cc1,F063-0076,CL3136B,PLATE_114,2.6747,1.7711,4.5194,5.6721,0.7739,8.8194,-4.8233,0,0,0,0,0,0,0,0,0,0
Cn1c(=O)c2c(nc3n2CCN3c2ccc(Cl)cc2)n(C)c1=O,E461-0339,CL2397A,PLATE_114,-4.1398,-4.4926,5.6785,5.7052,5.357,1.378,13.976,0,0,0,0,0,0,0,0,0,0
Cc1ccc(NC(=O)Cn2nc(-c3ccco3)ccc2=O)cc1,F063-0200,CL3136B,PLATE_114,3.8636,-11.6652,7.4499,1.2558,4.3786,4.1627,14.067,0,0,0,0,0,0,0,0,0,0
CCn1c(=O)c2c(nc3n2CCN3c2ccc(C)cc2)n(C)c1=O,E461-0550,CL2397A,PLATE_114,-30.6901,-4.6486,2.4786,3.4599,-2.5765,3.0408,11.662,0,0,0,0,0,0,0,0,0,0
Cc1ccc(-n2c(N)c(C(=O)N3CCOCC3)sc2=S)cc1,F128-0280,CL0721,PLATE_114,-15.5896,-11.2991,-0.7376,-11.7399,-2.2954,-4.2674,4.0368,1,0,0,0,0,0,0,0,0,0
CCn1c(=O)c2c(nc3n2CCN3c2cc(C)cc(C)c2)n(C)c1=O,E461-0674,CL2397A,PLATE_114,-6.4661,-7.3203,1.2717,-8.0794,1.7557,-2.4093,12.53,0,0,0,0,0,0,0,0,0,0
CNc1c(NC(=O)NCCc2ccccc2)c(=O)oc2ccccc12,F129-0050,CL4390B,PLATE_114,5.712,-1.043,0.9296,-7.2872,13.0372,-7.2345,5.7392,0,0,0,0,0,0,0,0,0,0
COc1ccc(OC)c(Nc2c(-c3ccccc3)c(=O)c2=O)c1,E470-0372,CL5129,PLATE_114,-11.979,23.1136,2.7995,3.0563,21.4737,-1.394,29.391,0,0,0,0,0,0,0,0,0,0
COCCCNC(=O)c1c(-c2ccc(C)cc2)nnc2ccccc12,F146-1138,CL6038,PLATE_114,-3.7274,-1.9815,-1.9939,-5.4253,-3.4461,-0.0502,5.8831,0,0,0,0,0,0,0,0,0,0
CCN(CC)CCNC(=O)c1ccc2c(=O)n3c(nc2c1)CCCC3,E475-0060,CL3592,PLATE_114,-6.8658,1.9,-10.1276,6.2122,-3.4612,2.3335,2.4685,0,0,0,0,0,0,0,0,0,0
Cc1cc(C)cc(NC(=O)CCn2cnc3oc(C)c(C)c3c2=O)c1,F160-1211,CL7601,PLATE_114,-10.3822,-3.4929,3.5358,-3.2369,-1.0615,1.2443,-0.063,1,0,0,0,0,0,0,0,0,0
CCCCNC(=O)CCc1nc(-c2ccc(C)n(CCC)c2=O)no1,D422-2670,CL7651,PLATE_114,0.1772,-9.0264,-2.1489,4.8516,19.4047,8.4714,-0.33686,0,0,0,0,0,0,0,0,0,0
CCCCNS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1,G508-0031,CL4778B,PLATE_114,-2.373,8.4384,-6.4144,8.4826,-4.0822,7.8104,-0.32995,0,0,0,0,0,0,0,0,0,0
CCCn1c(C)ccc(-c2noc(CCC(=O)NC(C)C)n2)c1=O,D422-2672,CL7651,PLATE_114,-5.6401,-4.6396,-1.7789,-0.5868,-5.1566,-4.3242,6.7167,0,0,0,0,0,0,0,0,0,0
CCS(=O)(=O)Nc1ccc2c(c1)N(C(=O)C(C)C)CCC2,G512-0196,CL6617,PLATE_114,-5.3862,4.8772,-2.7077,4.0618,-0.2543,-7.2565,-11.593,0,0,0,0,0,0,0,0,0,0
CCCn1c(C)ccc(-c2noc(CCC(=O)NCC(C)C)n2)c1=O,D422-2674,CL7651,PLATE_114,-5.7906,-1.1223,3.639,5.6676,7.0501,5.4105,3.7118,0,0,0,0,0,0,0,0,0,0
CS(=O)(=O)N1CCCc2ccc(NC(=O)c3ccccc3)cc21,G513-0374,CL6618,PLATE_114,4.2347,-6.8201,-4.5796,7.2496,7.7682,21.9756,10.81,0,0,0,0,0,0,0,0,0,0
CCCn1c(C)ccc(-c2noc(CCC(=O)NCCOC)n2)c1=O,D422-2677,CL7651,PLATE_114,-14.2524,2.4846,5.786,5.8195,7.4294,-1.4856,11.905,0,0,0,0,0,0,0,0,0,0
O=C(NCCN1CCCCC1)C1CCN(c2ccccc2)C1=O,G533-0141,CL6986,PLATE_114,0.6586,-1.7423,3.2674,-1.2837,-0.1039,1.529,13.768,0,0,0,0,0,0,0,0,0,0
CCCNC(=O)CCc1nc(-c2ccc(C)n(C(C)C)c2=O)no1,D422-3117,CL7651,PLATE_114,-11.083,-4.5474,3.8806,8.0039,-2.7488,-0.0642,5.1288,0,0,0,0,0,0,0,0,0,0
CCc1nc2nc(C)c(CC(=O)Nc3ccc(OC)cc3)c(C)n2n1,D458-0687,CL6729A,PLATE_114,-6.9658,-7.1643,-1.5788,-6.4368,5.0043,2.1689,6.8422,0,0,0,0,0,0,0,0,0,0
O=C(NCCCN1CCCCC1)C1CCN(c2ccc(F)cc2)C1=O,G533-1597,CL6986,PLATE_114,13.2008,-1.7713,-1.8582,8.0952,3.9634,3.4307,10.161,0,0,0,0,0,0,0,0,0,0
CCc1nc2nc(C)c(CC(=O)Nc3ccc(C)cc3)c(C)n2n1,D458-0691,CL6729A,PLATE_114,-8.4592,-4.851,0.763,1.6177,-16.4785,1.5205,4.3067,0,0,0,0,0,0,0,0,0,0
CCc1ccccc1NC(=O)C1Nc2cc(C)ccc2S(=O)(=O)N1,G550-0144,CL6929,PLATE_114,-6.6338,-0.3063,-1.5765,-3.5419,-7.7425,0.4364,-0.11938,0,0,0,0,0,0,0,0,0,0
COc1ccc(/C=C/c2nc(C#N)c(N3CCNCC3)o2)cc1OC,D465-0253,CL1350,PLATE_114,-13.8607,-5.3731,-5.2499,-1.7632,2.4843,0.4954,-5.3308,1,0,0,0,0,0,0,0,0,0
COc1ccccc1CNC(=O)c1ccc(Cc2c(C)noc2C)o1,G591-0146,CL7211,PLATE_114,-7.0301,0.4188,-3.7932,-4.5672,-0.9574,5.0367,5.6737,0,0,0,0,0,0,0,0,0,0
COC(=O)c1cc(S(=O)(=O)Nc2ccc(C)c(C)c2)c[nH]1,E511-3734,CL4486,PLATE_114,-2.3615,10.2612,8.6405,-0.4607,11.3383,19.017,-2.9558,0,0,0,0,0,0,0,0,0,0
Cc1ccc(NC(=O)CCn2cnc3oc(C)c(C)c3c2=O)cc1,F160-1280,CL7601,PLATE_114,-6.875,-1.6031,0.8446,5.9213,-5.7903,4.7164,7.5026,0,0,0,0,0,0,0,0,0,0
CCCCNC(=O)Cn1c(=O)c2cccn2c2cccnc21,E524-0201,CL5111A,PLATE_114,-0.4913,-1.8506,0.7995,9.2194,-5.4607,-9.0692,1.7792,0,0,0,0,0,0,0,0,0,0
CC(=O)Nc1nc(CC(=O)Nc2ccccc2C)cs1,F186-1152,CL7608,PLATE_114,-6.7406,0.5793,-4.5395,1.2065,-8.6653,-7.3104,-1.8937,0,0,0,0,0,0,0,0,0,0
CCCCNC(=O)CCn1c(=O)c2cccn2c2cccnc21,E524-1102,CL5111B,PLATE_114,-7.1266,-8.4799,0.7988,-0.4357,11.0943,5.9948,4.5546,0,0,0,0,0,0,0,0,0,0
COc1cc(=O)n(-c2ccccc2)nc1C(=O)Nc1cc(C)cc(C)c1,F233-0066,CL5035,PLATE_114,-2.6464,-2.1987,1.1904,3.0551,3.8385,8.5075,1.4829,0,0,0,0,0,0,0,0,0,0
Cc1cc(C)cc(NC(=O)NCc2noc3ccc(C)cc23)c1,E569-0320,CL5094,PLATE_114,-9.0244,-6.6571,-0.0069,9.0316,13.1782,7.0784,2.2147,0,0,0,0,0,0,0,0,0,0
COc1cc(=O)n(-c2ccccc2)nc1C(=O)Nc1ccc(C)cc1,F233-0115,CL5035,PLATE_114,-12.3719,-12.3949,3.6311,2.2863,-4.3459,5.4984,14.394,0,0,0,0,0,0,0,0,0,0
O=C(CCc1nnc2ccc(N3CCCC3)nn12)N1CCCCC1,E591-0294,CL3567,PLATE_114,-19.0876,-4.3218,0.3708,4.6185,-5.1751,1.3708,6.0775,0,0,0,0,0,0,0,0,0,0
COc1cc(=O)n(-c2ccccc2C)nc1C(=O)Nc1cccc(C)c1,F233-0220,CL5035,PLATE_114,-13.7918,-8.3142,-5.6219,-5.7634,7.5231,1.5842,6.6644,0,0,0,0,0,0,0,0,0,0
CCN(CC)c1ccc2nnc(CCC(=O)Nc3cccnc3)n2n1,E591-0645,CL3567,PLATE_114,-7.5689,2.3525,-0.6802,-3.8845,12.1964,4.4563,-1.701,0,0,0,0,0,0,0,0,0,0
COc1cc(=O)n(-c2ccccc2C)nc1C(=O)Nc1ccc(C)cc1,F233-0245,CL5035,PLATE_114,-5.2817,-7.5072,-1.2224,-6.9115,2.0228,-2.0423,6.4239,0,0,0,0,0,0,0,0,0,0
O=C(CCc1nnc2ccc(N3CCCCC3)nn12)N1CCCC1,E591-0799,CL3567,PLATE_114,-12.8946,-2.1136,-0.6716,1.0477,-6.5166,6.9134,2.9385,0,0,0,0,0,0,0,0,0,0
CCC(=O)Nc1nc2ccc(NC(=O)COC)cc2s1,F259-0216,CL7676,PLATE_114,-10.0514,-10.0326,-1.2685,-5.536,-23.6961,4.5339,-0.88515,0,0,0,0,0,0,0,0,0,0
O=C(CCc1nnc2ccc(N3CCCCC3)nn12)N1CCOCC1,E591-0814,CL3567,PLATE_114,-2.8475,-6.0248,-6.6626,1.2764,-3.0113,-3.05,5.1144,0,0,0,0,0,0,0,0,0,0
Cc1nn(CC(=O)NCc2cccc(Cl)c2)c(=O)c2noc(C)c12,F270-0464,CL5679A,PLATE_114,0.7895,14.8485,-10.0334,-5.6551,-3.2715,1.2562,-10.336,0,0,0,0,0,0,0,0,0,0
COc1ccc(NC(=O)C(C)Sc2nc3c(c(=O)[nH]2)CCC3)cc1,D467-0024,CL7383,PLATE_114,1.7694,-1.6457,0.3854,2.4055,1.8598,7.2757,4.3176,0,0,0,0,0,0,0,0,0,0
O=C(NCc1ccccc1)c1cnc2sc3c(n2c1=O)CCCC3,G595-0071,CL2813,PLATE_114,-9.3196,-5.7199,2.9276,-1.1277,-6.3269,-3.123,7.1707,0,0,0,0,0,0,0,0,0,0
O=S1(=O)C[C@H](N2CCCC2)[C@@H](S(=O)(=O)c2cccs2)C1,D470-1628,CL9233,PLATE_114,58.5495,32.1083,14.6498,17.1209,58.326,26.3476,8.1344,0,1,0,0,0,1,0,0,2,1
COCCNC(=O)c1cnc2sc3c(n2c1=O)CCC3,G595-0479,CL2813,PLATE_114,-2.8291,4.1469,0.4411,-1.583,-2.4423,-8.7662,3.6088,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc(F)cc1)c1ccc(N2C(=O)CCS2(=O)=O)cc1,D473-0866,CL9234,PLATE_114,-5.1071,-5.4479,4.8838,6.7834,-3.4253,10.6595,10.252,0,0,0,0,0,0,0,0,0,0
Cc1noc2ncn(CC(=O)NC3CCCCCCC3)c(=O)c12,G597-1187,CL7468,PLATE_114,-3.7768,1.2755,1.1804,1.2036,-11.6144,1.8091,4.7911,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccccc1)c1cccc(N2C(=O)CCS2(=O)=O)c1,D473-1595,CL9234A,PLATE_114,-5.1817,-8.6597,6.747,2.6705,7.6838,0.1585,5.9561,0,0,0,0,0,0,0,0,0,0
